No.,Time,Source,Destination,Protocol,Length,Info
161,408.427873,fe80::5bcc:698e:39d5:cdf,ff02::16,ICMPv6,90,Multicast Listener Report Message v2
162,408.517957,fe80::5bcc:698e:39d5:cdf,ff02::fb,MDNS,107,"Standard query 0x0000 PTR _ipps._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question"
163,408.671503,fe80::5bcc:698e:39d5:cdf,ff02::fb,MDNS,212,"Standard query 0x0000 ANY f.d.c.0.5.d.9.3.e.8.9.6.c.c.b.5.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY sniffy.local, ""QM"" question AAAA fe80::5bcc:698e:39d5:cdf PTR sniffy.local"
164,408.776776,fe80::5bcc:698e:39d5:cdf,ff02::2,ICMPv6,62,Router Solicitation
165,408.922261,fe80::5bcc:698e:39d5:cdf,ff02::fb,MDNS,212,"Standard query 0x0000 ANY f.d.c.0.5.d.9.3.e.8.9.6.c.c.b.5.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY sniffy.local, ""QM"" question AAAA fe80::5bcc:698e:39d5:cdf PTR sniffy.local"
166,409.172989,fe80::5bcc:698e:39d5:cdf,ff02::fb,MDNS,212,"Standard query 0x0000 ANY f.d.c.0.5.d.9.3.e.8.9.6.c.c.b.5.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY sniffy.local, ""QM"" question AAAA fe80::5bcc:698e:39d5:cdf PTR sniffy.local"
167,409.247873,fe80::5bcc:698e:39d5:cdf,ff02::16,ICMPv6,90,Multicast Listener Report Message v2
168,409.373681,fe80::5bcc:698e:39d5:cdf,ff02::fb,MDNS,200,"Standard query response 0x0000 PTR, cache flush sniffy.local AAAA, cache flush fe80::5bcc:698e:39d5:cdf"
169,409.407877,fe80::5bcc:698e:39d5:cdf,ff02::16,ICMPv6,110,Multicast Listener Report Message v2
170,409.518155,fe80::5bcc:698e:39d5:cdf,ff02::fb,MDNS,107,"Standard query 0x0000 PTR _ipps._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question"
171,410.578672,fe80::5bcc:698e:39d5:cdf,ff02::fb,MDNS,200,"Standard query response 0x0000 PTR, cache flush sniffy.local AAAA, cache flush fe80::5bcc:698e:39d5:cdf"
172,410.779028,0.0.0.0,255.255.255.255,DHCP,356,DHCP Discover - Transaction ID 0x36399730
173,411.519054,fe80::5bcc:698e:39d5:cdf,ff02::fb,MDNS,107,"Standard query 0x0000 PTR _ipps._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question"
174,412.783697,fe80::5bcc:698e:39d5:cdf,ff02::fb,MDNS,200,"Standard query response 0x0000 PTR, cache flush sniffy.local AAAA, cache flush fe80::5bcc:698e:39d5:cdf"
175,413.392263,0.0.0.0,255.255.255.255,DHCP,356,DHCP Discover - Transaction ID 0x36399730
176,415.520858,fe80::5bcc:698e:39d5:cdf,ff02::fb,MDNS,107,"Standard query 0x0000 PTR _ipps._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question"
177,416.589079,192.168.100.118,192.168.100.1,DNS,88,Standard query 0x0008 AAAA www.ecdinterface.philips.com
178,416.591822,192.168.100.1,192.168.100.118,DNS,146,Standard query response 0x0008 AAAA www.ecdinterface.philips.com SOA ns1.ext.philips.com
179,416.592322,192.168.100.118,192.168.100.1,DNS,88,Standard query 0x0009 A www.ecdinterface.philips.com
180,416.59482,192.168.100.1,192.168.100.118,DNS,104,Standard query response 0x0009 A www.ecdinterface.philips.com A 162.13.31.14
181,416.59532,192.168.100.118,162.13.31.14,TCP,74,59475  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=4294946095 TSecr=0 WS=8
182,416.621805,162.13.31.14,192.168.100.118,TCP,74,"80  >  59475 [SYN, ACK] Seq=0 Ack=1 Win=4140 Len=0 MSS=1380 TSval=3622319076 TSecr=4294946095 SACK_PERM"
183,416.621809,192.168.100.118,162.13.31.14,TCP,66,59475  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0 TSval=4294946098 TSecr=3622319076
184,416.622306,192.168.100.118,162.13.31.14,HTTP,326,POST /DevicePortalICPRequestHandler/RequestHandler.ashx HTTP/1.1 
185,416.65505,162.13.31.14,192.168.100.118,TCP,66,80  >  59475 [ACK] Seq=1 Ack=261 Win=4400 Len=0 TSval=3622319110 TSecr=4294946098
186,416.661536,162.13.31.14,192.168.100.118,TCP,1434,"80  >  59475 [PSH, ACK] Seq=1 Ack=261 Win=4400 Len=1368 TSval=3622319112 TSecr=4294946098 [TCP PDU reassembled in 187]"
187,416.66154,162.13.31.14,192.168.100.118,HTTP,476,HTTP/1.1 401 Unauthorized  (text/html)
188,416.661781,192.168.100.118,162.13.31.14,TCP,66,59475  >  80 [ACK] Seq=261 Ack=1369 Win=31464 Len=0 TSval=4294946102 TSecr=3622319112
189,416.661785,192.168.100.118,162.13.31.14,TCP,66,59475  >  80 [ACK] Seq=261 Ack=1779 Win=34200 Len=0 TSval=4294946102 TSecr=3622319112
190,416.776484,192.168.100.118,162.13.31.14,HTTP,1275,POST /DevicePortalICPRequestHandler/RequestHandler.ashx HTTP/1.1  (application/cb-encrypted)
191,416.809198,162.13.31.14,192.168.100.118,TCP,66,80  >  59475 [ACK] Seq=1779 Ack=1470 Win=5609 Len=0 TSval=3622319264 TSecr=4294946113
192,416.860435,162.13.31.14,192.168.100.118,HTTP,1300,HTTP/1.1 200 OK  (application/cb-encrypted)
193,416.860442,192.168.100.118,162.13.31.14,TCP,66,59475  >  80 [ACK] Seq=1470 Ack=3013 Win=36936 Len=0 TSval=4294946122 TSecr=3622319312
194,416.861917,192.168.100.118,162.13.31.14,HTTP,1291,POST /DevicePortalICPRequestHandler/RequestHandler.ashx HTTP/1.1  (application/cb-encrypted)
195,416.895151,162.13.31.14,192.168.100.118,TCP,66,80  >  59475 [ACK] Seq=3013 Ack=2695 Win=6834 Len=0 TSval=3622319350 TSecr=4294946122
196,416.91289,162.13.31.14,192.168.100.118,TCP,1434,"80  >  59475 [PSH, ACK] Seq=3013 Ack=2695 Win=6834 Len=1368 TSval=3622319364 TSecr=4294946122 [TCP PDU reassembled in 197]"
197,416.912895,162.13.31.14,192.168.100.118,HTTP,720,HTTP/1.1 200 OK  (application/cb-encrypted)
198,416.912897,192.168.100.118,162.13.31.14,TCP,66,59475  >  80 [ACK] Seq=2695 Ack=5035 Win=42408 Len=0 TSval=4294946127 TSecr=3622319364
199,416.913887,192.168.100.118,162.13.31.14,TCP,66,"59475  >  80 [FIN, ACK] Seq=2695 Ack=5035 Win=42408 Len=0 TSval=4294946127 TSecr=3622319364"
200,416.922884,192.168.100.118,192.168.100.1,DNS,83,Standard query 0x000a A diagnostics.meethue.com
201,416.925889,192.168.100.118,192.168.100.1,DNS,88,Standard query 0x000b AAAA www.ecdinterface.philips.com
202,416.926636,192.168.100.1,192.168.100.118,DNS,99,Standard query response 0x000a A diagnostics.meethue.com A 130.211.67.12
203,416.926882,192.168.100.118,130.211.67.12,TCP,74,59073  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=4294946128 TSecr=0 WS=8
204,416.927635,192.168.100.1,192.168.100.118,DNS,88,Standard query response 0x000b AAAA www.ecdinterface.philips.com
205,416.928381,192.168.100.118,192.168.100.1,DNS,88,Standard query 0x000c A www.ecdinterface.philips.com
206,416.928879,192.168.100.1,192.168.100.118,DNS,104,Standard query response 0x000c A www.ecdinterface.philips.com A 162.13.31.14
207,416.929379,192.168.100.118,162.13.31.14,TCP,74,59477  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=4294946129 TSecr=0 WS=8
208,416.940124,162.13.31.14,192.168.100.118,TCP,66,80  >  59475 [ACK] Seq=5035 Ack=2696 Win=6834 Len=0 TSval=3622319395 TSecr=4294946127
209,416.940128,162.13.31.14,192.168.100.118,TCP,66,"80  >  59475 [FIN, ACK] Seq=5035 Ack=2696 Win=6834 Len=0 TSval=3622319395 TSecr=4294946127"
210,416.940371,192.168.100.118,162.13.31.14,TCP,66,59475  >  80 [ACK] Seq=2696 Ack=5036 Win=42408 Len=0 TSval=4294946130 TSecr=3622319395
211,416.94487,130.211.67.12,192.168.100.118,TCP,74,"80  >  59073 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM TSval=781798577 TSecr=4294946128 WS=128"
212,416.94512,192.168.100.118,130.211.67.12,TCP,66,59073  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0 TSval=4294946130 TSecr=781798577
213,416.945122,192.168.100.118,130.211.67.12,TCP,71,"59073  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29200 Len=5 TSval=4294946130 TSecr=781798577 [TCP PDU reassembled in 218]"
214,416.955867,162.13.31.14,192.168.100.118,TCP,74,"80  >  59477 [SYN, ACK] Seq=0 Ack=1 Win=4140 Len=0 MSS=1380 TSval=3622319411 TSecr=4294946129 SACK_PERM"
215,416.956114,192.168.100.118,162.13.31.14,TCP,66,59477  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0 TSval=4294946131 TSecr=3622319411
216,416.956364,192.168.100.118,162.13.31.14,HTTP,1212,POST /NotificationService/RequestHandler.ashx HTTP/1.1  (application/cb-encrypted)
217,416.964609,130.211.67.12,192.168.100.118,TCP,66,80  >  59073 [ACK] Seq=1 Ack=6 Win=29056 Len=0 TSval=781798595 TSecr=4294946130
218,416.964859,192.168.100.118,130.211.67.12,HTTP,931,POST /bridges/reset?sso=332e96e8b49854ddc24b9b9cd5dcce82b2c3df6b826fbd548f22e6700159c9328aee4753fc03c5cf83e984a6342de0f6c7863b4d98cfdf29fa045fc7d5229c46ea883c9e66863dcb9065c81233503c04ac2f159dda54af1aa346a4190a66332b0f40831d90425b767a65b8aae7d60f1974f8bfd1a1d78610848e3cc7de18c3ea612a&i=b7c061ffcf02f862dfd19847e93b2ceb&auth=93a749e86756426e9654781a3f913249ec231b66 HTTP/1.1  (text/plain)
219,416.988346,130.211.67.12,192.168.100.118,TCP,66,80  >  59073 [ACK] Seq=1 Ack=871 Win=30720 Len=0 TSval=781798621 TSecr=4294946132
220,416.989844,162.13.31.14,192.168.100.118,TCP,66,80  >  59477 [ACK] Seq=1 Ack=1147 Win=5286 Len=0 TSval=3622319445 TSecr=4294946131
221,417.064555,162.13.31.14,192.168.100.118,HTTP,826,HTTP/1.1 200 OK  (application/cb-encrypted)
222,417.064559,162.13.31.14,192.168.100.118,TCP,66,"80  >  59477 [FIN, ACK] Seq=761 Ack=1147 Win=5286 Len=0 TSval=3622319516 TSecr=4294946131"
223,417.064561,192.168.100.118,162.13.31.14,TCP,66,59477  >  80 [ACK] Seq=1147 Ack=761 Win=30400 Len=0 TSval=4294946142 TSecr=3622319516
224,417.065301,192.168.100.118,162.13.31.14,TCP,66,"59477  >  80 [FIN, ACK] Seq=1147 Ack=762 Win=30400 Len=0 TSval=4294946142 TSecr=3622319516"
225,417.067051,192.168.100.118,192.168.100.1,DNS,88,Standard query 0x000d AAAA www.ecdinterface.philips.com
226,417.067551,192.168.100.1,192.168.100.118,DNS,88,Standard query response 0x000d AAAA www.ecdinterface.philips.com
227,417.0683,192.168.100.118,192.168.100.1,DNS,88,Standard query 0x000e A www.ecdinterface.philips.com
228,417.0688,192.168.100.1,192.168.100.118,DNS,104,Standard query response 0x000e A www.ecdinterface.philips.com A 162.13.31.14
229,417.069298,192.168.100.118,162.13.31.14,TCP,74,59478  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=4294946143 TSecr=0 WS=8
230,417.090788,162.13.31.14,192.168.100.118,TCP,66,80  >  59477 [ACK] Seq=762 Ack=1148 Win=5286 Len=0 TSval=3622319546 TSecr=4294946142
231,417.176491,130.211.67.12,192.168.100.118,HTTP,243,HTTP/1.1 200 OK  (text/html)
232,417.176495,130.211.67.12,192.168.100.118,TCP,66,"80  >  59073 [FIN, ACK] Seq=178 Ack=871 Win=30720 Len=0 TSval=781798806 TSecr=4294946132"
233,417.176497,192.168.100.118,130.211.67.12,TCP,66,59073  >  80 [ACK] Seq=871 Ack=178 Win=30272 Len=0 TSval=4294946153 TSecr=781798806
234,417.177237,192.168.100.118,130.211.67.12,TCP,66,"59073  >  80 [FIN, ACK] Seq=871 Ack=179 Win=30272 Len=0 TSval=4294946153 TSecr=781798806"
235,417.19423,130.211.67.12,192.168.100.118,TCP,66,80  >  59073 [ACK] Seq=179 Ack=872 Win=30720 Len=0 TSval=781798827 TSecr=4294946153
236,417.89096,0.0.0.0,255.255.255.255,DHCP,356,DHCP Discover - Transaction ID 0x36399730
237,418.067982,192.168.100.118,162.13.31.14,TCP,74,[TCP Retransmission] 59478  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=4294946243 TSecr=0 WS=8
238,418.094215,162.13.31.14,192.168.100.118,TCP,74,"80  >  59478 [SYN, ACK] Seq=0 Ack=1 Win=4140 Len=0 MSS=1380 TSval=3622320549 TSecr=4294946243 SACK_PERM"
239,418.094464,192.168.100.118,162.13.31.14,TCP,66,59478  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0 TSval=4294946245 TSecr=3622320549
240,418.094715,192.168.100.118,162.13.31.14,HTTP,1228,POST /NotificationService/RequestHandler.ashx HTTP/1.1  (application/cb-encrypted)
241,418.127446,162.13.31.14,192.168.100.118,TCP,66,80  >  59478 [ACK] Seq=1 Ack=1163 Win=5302 Len=0 TSval=3622320583 TSecr=4294946245
242,418.149202,162.13.31.14,192.168.100.118,HTTP,970,HTTP/1.1 200 OK  (application/cb-encrypted)
243,418.149213,162.13.31.14,192.168.100.118,TCP,66,"80  >  59478 [FIN, ACK] Seq=905 Ack=1163 Win=5302 Len=0 TSval=3622320601 TSecr=4294946245"
244,418.149216,192.168.100.118,162.13.31.14,TCP,66,59478  >  80 [ACK] Seq=1163 Ack=905 Win=30736 Len=0 TSval=4294946251 TSecr=3622320601
245,418.149932,192.168.100.118,162.13.31.14,TCP,66,"59478  >  80 [FIN, ACK] Seq=1163 Ack=906 Win=30736 Len=0 TSval=4294946251 TSecr=3622320601"
246,418.152435,192.168.100.118,192.168.100.1,DNS,79,Standard query 0x000f AAAA dcp.cpp.philips.com
247,418.175669,162.13.31.14,192.168.100.118,TCP,66,80  >  59478 [ACK] Seq=906 Ack=1164 Win=5302 Len=0 TSval=3622320631 TSecr=4294946251
248,419.433212,192.168.100.118,37.187.104.44,NTP,90,"NTP Version 4, client"
249,419.460702,37.187.104.44,192.168.100.118,NTP,90,"NTP Version 4, server"
250,422.463488,192.168.100.118,80.211.195.36,NTP,90,"NTP Version 4, client"
251,422.468973,80.211.195.36,192.168.100.118,NTP,90,"NTP Version 4, server"
252,423.157096,192.168.100.118,192.168.100.1,DNS,79,Standard query 0x0010 A dcp.cpp.philips.com
253,423.159579,192.168.100.1,192.168.100.118,DNS,95,Standard query response 0x0010 A dcp.cpp.philips.com A 5.79.62.93
254,423.160079,192.168.100.118,5.79.62.93,TCP,74,34523  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=4294946752 TSecr=0 WS=8
255,423.186064,5.79.62.93,192.168.100.118,TCP,74,"80  >  34523 [SYN, ACK] Seq=0 Ack=1 Win=4140 Len=0 MSS=1380 TSval=3622325641 TSecr=4294946752 SACK_PERM"
256,423.186312,192.168.100.118,5.79.62.93,TCP,66,34523  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0 TSval=4294946754 TSecr=3622325641
257,423.186562,192.168.100.118,5.79.62.93,TCP,584,"34523  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29200 Len=518 TSval=4294946754 TSecr=3622325641 [TCP PDU reassembled in 259]"
258,423.218794,5.79.62.93,192.168.100.118,TCP,66,80  >  34523 [ACK] Seq=1 Ack=519 Win=4658 Len=0 TSval=3622325674 TSecr=4294946754
259,423.219294,192.168.100.118,5.79.62.93,HTTP,1250,POST /DcpRequestHandler/index.ashx HTTP/1.1  (application/cb-encrypted)
260,423.245529,5.79.62.93,192.168.100.118,TCP,66,80  >  34523 [ACK] Seq=1 Ack=1703 Win=5842 Len=0 TSval=3622325700 TSecr=4294946758
261,423.275027,5.79.62.93,192.168.100.118,HTTP,858,HTTP/1.1 200 OK  (application/cb-encrypted)
262,423.275035,5.79.62.93,192.168.100.118,TCP,66,"80  >  34523 [FIN, ACK] Seq=793 Ack=1703 Win=5842 Len=0 TSval=3622325726 TSecr=4294946758"
263,423.275037,192.168.100.118,5.79.62.93,TCP,66,34523  >  80 [ACK] Seq=1703 Ack=793 Win=30096 Len=0 TSval=4294946763 TSecr=3622325726
264,423.275761,192.168.100.118,5.79.62.93,TCP,66,"34523  >  80 [FIN, ACK] Seq=1703 Ack=794 Win=30096 Len=0 TSval=4294946763 TSecr=3622325726"
265,423.301497,5.79.62.93,192.168.100.118,TCP,66,80  >  34523 [ACK] Seq=794 Ack=1704 Win=5842 Len=0 TSval=3622325756 TSecr=4294946763
266,423.527387,fe80::5bcc:698e:39d5:cdf,ff02::fb,MDNS,107,"Standard query 0x0000 PTR _ipps._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question"
267,425.055231,0.0.0.0,255.255.255.255,DHCP,356,DHCP Discover - Transaction ID 0x36399730
268,425.230901,192.168.100.118,192.168.100.1,DNS,79,Standard query 0x0011 AAAA dcp.cpp.philips.com
269,425.233397,192.168.100.1,192.168.100.118,DNS,137,Standard query response 0x0011 AAAA dcp.cpp.philips.com SOA ns1.ext.philips.com
270,425.233895,192.168.100.118,192.168.100.1,DNS,79,Standard query 0x0012 A dcp.cpp.philips.com
271,425.234645,192.168.100.1,192.168.100.118,DNS,95,Standard query response 0x0012 A dcp.cpp.philips.com A 5.79.62.93
272,425.235144,192.168.100.118,5.79.62.93,TCP,74,34524  >  80 [SYN] Seq=0 Win=29200 Len=0 MSS=1460 SACK_PERM TSval=4294946959 TSecr=0 WS=8
273,425.261396,5.79.62.93,192.168.100.118,TCP,74,"80  >  34524 [SYN, ACK] Seq=0 Ack=1 Win=4140 Len=0 MSS=1380 TSval=3622327716 TSecr=4294946959 SACK_PERM"
274,425.26163,192.168.100.118,5.79.62.93,TCP,66,34524  >  80 [ACK] Seq=1 Ack=1 Win=29200 Len=0 TSval=4294946962 TSecr=3622327716
275,425.261879,192.168.100.118,5.79.62.93,TCP,584,"34524  >  80 [PSH, ACK] Seq=1 Ack=1 Win=29200 Len=518 TSval=4294946962 TSecr=3622327716 [TCP PDU reassembled in 277]"
276,425.294361,5.79.62.93,192.168.100.118,TCP,66,80  >  34524 [ACK] Seq=1 Ack=519 Win=4658 Len=0 TSval=3622327749 TSecr=4294946962
277,425.294861,192.168.100.118,5.79.62.93,HTTP,1122,POST /DcpRequestHandler/index.ashx HTTP/1.1  (application/cb-encrypted)
278,425.321346,5.79.62.93,192.168.100.118,TCP,66,80  >  34524 [ACK] Seq=1 Ack=1575 Win=5714 Len=0 TSval=3622327776 TSecr=4294946965
279,425.353579,5.79.62.93,192.168.100.118,HTTP,858,HTTP/1.1 200 OK  (application/cb-encrypted)
280,425.353584,5.79.62.93,192.168.100.118,TCP,66,"80  >  34524 [FIN, ACK] Seq=793 Ack=1575 Win=5714 Len=0 TSval=3622327805 TSecr=4294946965"
281,425.353586,192.168.100.118,5.79.62.93,TCP,66,34524  >  80 [ACK] Seq=1575 Ack=793 Win=30096 Len=0 TSval=4294946971 TSecr=3622327805
282,425.354076,192.168.100.118,5.79.62.93,TCP,66,"34524  >  80 [FIN, ACK] Seq=1575 Ack=794 Win=30096 Len=0 TSval=4294946971 TSecr=3622327805"
283,425.380073,5.79.62.93,192.168.100.118,TCP,66,80  >  34524 [ACK] Seq=794 Ack=1576 Win=5714 Len=0 TSval=3622327835 TSecr=4294946971
284,425.471777,192.168.100.118,88.208.76.68,NTP,90,"NTP Version 4, client"
285,425.476511,88.208.76.68,192.168.100.118,NTP,90,"NTP Version 4, server"
286,437.556377,fe80::66db:8bff:fe21:4ccf,ff02::fb,MDNS,754,"Standard query response 0x0000 TXT, cache flush PTR _http._tcp.local PTR HIKVISION DS-2CD2020F-I - 154590743._http._tcp.local TXT, cache flush PTR _psia._tcp.local PTR HIKVISION DS-2CD2020F-I - 154590743._psia._tcp.local TXT, cache flush PTR _CGI._tcp.local PTR HIKVISION DS-2CD2020F-I - 154590743._CGI._tcp.local SRV, cache flush 0 0 80 DS-2CD2020F-I20171222AAWR154590743.local SRV, cache flush 0 0 80 DS-2CD2020F-I20171222AAWR154590743.local SRV, cache flush 0 0 80 DS-2CD2020F-I20171222AAWR154590743.local PTR, cache flush DS-2CD2020F-I20171222AAWR154590743.local PTR, cache flush DS-2CD2020F-I20171222AAWR154590743.local A, cache flush 192.168.100.64 AAAA, cache flush fe80::66db:8bff:fe21:4ccf NSEC, cache flush HIKVISION DS-2CD2020F-I - 154590743._http._tcp.local NSEC, cache flush HIKVISION DS-2CD2020F-I - 154590743._psia._tcp.local NSEC, cache flush HIKVISION DS-2CD2020F-I - 154590743._CGI._tcp.local NSEC, cache flush 64.100.168.192.in-addr.arpa NSEC, cache flush F.C.C.4.1.2.E.F.F.F.B.8.B.D.6.6.0.0.0.0.0.0.0.0.0.0.0.0.0.8.E.F.ip6.arpa NSEC, cache flush DS-2CD2020F-I20171222AAWR154590743.local"
287,439.528089,fe80::5bcc:698e:39d5:cdf,ff02::fb,MDNS,107,"Standard query 0x0000 PTR _ipps._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question"
288,440.020379,0.0.0.0,255.255.255.255,DHCP,356,DHCP Discover - Transaction ID 0x36399730
289,441.490897,192.168.100.118,185.189.115.149,NTP,90,"NTP Version 4, client"
290,441.518364,185.189.115.149,192.168.100.118,NTP,90,"NTP Version 4, server"
291,442.516307,192.168.100.118,239.255.255.250,SSDP,354,NOTIFY * HTTP/1.1 
292,442.567533,192.168.100.118,239.255.255.250,SSDP,354,NOTIFY * HTTP/1.1 
293,442.618739,192.168.100.118,239.255.255.250,SSDP,363,NOTIFY * HTTP/1.1 
294,442.670219,192.168.100.118,239.255.255.250,SSDP,363,NOTIFY * HTTP/1.1 
295,442.72143,192.168.100.118,239.255.255.250,SSDP,357,NOTIFY * HTTP/1.1 
296,442.772906,192.168.100.118,239.255.255.250,SSDP,357,NOTIFY * HTTP/1.1 
297,446.523016,Ubiquiti_43:93:d5,PhilipsLight_75:b3:82,ARP,60,Who has 192.168.100.118? Tell 192.168.100.1
298,446.52326,PhilipsLight_75:b3:82,Ubiquiti_43:93:d5,ARP,60,192.168.100.118 is at 00:17:88:75:b3:82
299,451.528174,192.168.100.118,37.187.104.44,NTP,90,"NTP Version 4, client"
300,451.555643,37.187.104.44,192.168.100.118,NTP,90,"NTP Version 4, server"
301,451.827898,::,ff02::16,ICMPv6,130,Multicast Listener Report Message v2
302,451.903902,::,ff02::16,ICMPv6,130,Multicast Listener Report Message v2
303,451.962742,0.0.0.0,255.255.255.255,DHCP,356,DHCP Discover - Transaction ID 0x7b46bc15
304,452.091886,::,ff02::1:ffd5:cdf,ICMPv6,86,Neighbor Solicitation for fe80::5bcc:698e:39d5:cdf
305,452.479878,::,ff02::16,ICMPv6,90,Multicast Listener Report Message v2
306,453.119937,fe80::5bcc:698e:39d5:cdf,ff02::16,ICMPv6,90,Multicast Listener Report Message v2
307,453.131872,fe80::5bcc:698e:39d5:cdf,ff02::16,ICMPv6,90,Multicast Listener Report Message v2
308,453.221912,fe80::5bcc:698e:39d5:cdf,ff02::fb,MDNS,107,"Standard query 0x0000 PTR _ipps._tcp.local, ""QM"" question PTR _ipp._tcp.local, ""QM"" question"
309,453.282247,fe80::5bcc:698e:39d5:cdf,ff02::fb,MDNS,212,"Standard query 0x0000 ANY f.d.c.0.5.d.9.3.e.8.9.6.c.c.b.5.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY sniffy.local, ""QM"" question AAAA fe80::5bcc:698e:39d5:cdf PTR sniffy.local"
310,453.533068,fe80::5bcc:698e:39d5:cdf,ff02::fb,MDNS,212,"Standard query 0x0000 ANY f.d.c.0.5.d.9.3.e.8.9.6.c.c.b.5.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY sniffy.local, ""QM"" question AAAA fe80::5bcc:698e:39d5:cdf PTR sniffy.local"
311,453.663878,fe80::5bcc:698e:39d5:cdf,ff02::16,ICMPv6,110,Multicast Listener Report Message v2
312,453.777071,fe80::5bcc:698e:39d5:cdf,ff02::2,ICMPv6,62,Router Solicitation
313,453.783782,fe80::5bcc:698e:39d5:cdf,ff02::fb,MDNS,212,"Standard query 0x0000 ANY f.d.c.0.5.d.9.3.e.8.9.6.c.c.b.5.0.0.0.0.0.0.0.0.0.0.0.0.0.8.e.f.ip6.arpa, ""QM"" question ANY sniffy.local, ""QM"" question AAAA fe80::5bcc:698e:39d5:cdf PTR sniffy.local"
314,453.984472,fe80::5bcc:698e:39d5:cdf,ff02::fb,MDNS,200,"Standard query response 0x0000 PTR, cache flush sniffy.local AAAA, cache flush fe80::5bcc:698e:39d5:cdf"
